timestamp,cpu_percent,memory_percent,memory_used_gb,memory_total_gb,disk_read_mb_s,disk_write_mb_s
1783580904.641956,0.0,92.3,14.331,15.529,27343.75,0.0
1783580905.6538503,47.4,92.3,14.34,15.529,5.323,5.96
1783580906.666656,46.6,92.4,14.355,15.529,0.51,4.964
1783580907.675782,46.5,91.8,14.262,15.529,2.955,3.972
1783580908.6842701,54.4,92.0,14.285,15.529,3.487,0.321
1783580909.696165,51.1,91.9,14.273,15.529,0.899,5.034
1783580910.7057543,50.3,92.1,14.301,15.529,45.872,3.962
1783580911.7174425,58.4,92.0,14.281,15.529,2.792,3.082
1783580912.7327676,49.9,92.1,14.3,15.529,0.907,0.031
1783580913.748855,67.4,91.7,14.235,15.529,0.879,2.953
1783580914.7647357,59.5,91.3,14.176,15.529,2.171,3.115
1783580915.7736647,53.6,87.1,13.532,15.529,3.244,3.066
1783580916.7827327,55.1,86.0,13.36,15.529,7.298,0.02
1783580917.7925272,60.8,85.4,13.262,15.529,1.084,3.033
1783580918.8085907,63.6,83.9,13.025,15.529,1.342,2.953
1783580919.823736,68.7,83.2,12.917,15.529,0.469,3.078
1783580920.8381655,74.0,81.1,12.59,15.529,2.599,4.648
1783580921.8568032,64.5,77.0,11.957,15.529,3.678,80.703
1783580922.8765092,68.9,75.8,11.765,15.529,44.284,47.279
1783580923.9485714,87.7,76.0,11.796,15.529,1.676,1.866
1783580924.97783,67.3,76.1,11.816,15.529,0.368,0.175
1783580926.010427,55.3,76.0,11.807,15.529,1.154,1.937
1783580927.0239983,54.0,76.2,11.828,15.529,2.035,1.993
1783580928.0362966,46.0,76.2,11.83,15.529,0.066,1.976
1783580929.0469353,46.6,76.2,11.839,15.529,0.186,0.116
1783580930.0562851,51.6,76.6,11.897,15.529,0.186,2.109
1783580931.0684142,49.4,76.4,11.867,15.529,0.324,1.451
1783580932.0783975,53.8,76.5,11.88,15.529,16.827,2.213
1783580933.0893242,65.7,76.7,11.917,15.529,27.241,0.0
1783580934.1030753,56.3,77.4,12.018,15.529,0.247,2.035
1783580935.1149726,58.2,77.0,11.965,15.529,0.27,18.414
1783580936.1303473,63.6,77.2,11.985,15.529,1.031,0.177
1783580937.1423204,50.3,77.3,12.012,15.529,0.089,0.024
1783580938.1580794,50.1,77.5,12.028,15.529,0.265,79.566
1783580939.1709998,48.3,77.5,12.036,15.529,0.312,0.139
1783580940.1870248,48.1,77.5,12.028,15.529,0.354,0.054
1783580941.1964695,54.7,77.5,12.029,15.529,41.617,0.112
1783580942.213551,58.4,77.7,12.06,15.529,14.749,1.045
1783580943.2236888,53.5,77.9,12.101,15.529,1.5,0.166
1783580944.2362573,52.5,77.9,12.104,15.529,0.521,0.201
1783580945.2527761,47.1,77.8,12.084,15.529,0.48,0.0
1783580946.2680786,48.6,77.9,12.097,15.529,0.492,0.035
1783580947.2811556,49.6,77.9,12.095,15.529,0.802,0.139
1783580948.2964315,46.1,77.9,12.103,15.529,26.073,0.012
1783580949.3054419,48.2,77.7,12.069,15.529,12.292,0.043
1783580950.3206387,44.1,77.8,12.085,15.529,0.096,0.088
1783580951.3361382,56.2,77.7,12.06,15.529,7.923,1.192
1783580952.3523266,61.1,76.5,11.876,15.529,2.274,0.846
1783580953.3678586,65.2,76.3,11.844,15.529,28.883,0.0
1783580954.3783526,46.3,76.4,11.86,15.529,1.121,0.112
1783580955.394638,48.7,76.4,11.863,15.529,0.092,0.065
1783580956.4098487,51.9,76.5,11.88,15.529,37.137,0.004
1783580957.4196305,47.1,76.6,11.888,15.529,0.186,0.059
1783580958.435342,48.7,76.4,11.862,15.529,0.727,0.073
1783580959.450846,48.7,76.5,11.88,15.529,0.227,0.196
1783580960.4636056,42.7,76.6,11.894,15.529,0.069,0.0
1783580961.4735646,45.4,76.7,11.908,15.529,1.48,0.073
1783580962.4826698,51.9,76.9,11.936,15.529,6.981,0.059
1783580963.4930074,55.6,76.9,11.949,15.529,32.628,0.043
1783580964.509261,61.8,77.0,11.958,15.529,12.658,0.058
1783580965.5226505,55.1,77.1,11.966,15.529,1.711,0.089
1783580966.5343823,54.0,77.1,11.978,15.529,1.039,0.058
1783580967.5502317,45.2,77.2,11.992,15.529,0.561,0.623
1783580968.5656095,44.0,77.1,11.97,15.529,0.25,23.463
1783580969.5813696,42.4,77.2,11.981,15.529,0.195,0.05
1783580970.5908618,47.8,77.3,11.998,15.529,35.147,0.035
1783580971.6031034,50.1,77.3,12.011,15.529,0.224,0.425
1783580972.6129174,57.0,77.3,12.005,15.529,0.716,0.031
1783580973.6228695,54.2,77.5,12.043,15.529,0.209,0.174
1783580974.63815,44.6,77.6,12.057,15.529,0.189,0.169
1783580975.649957,46.3,77.7,12.059,15.529,0.216,0.085
1783580976.666353,49.4,77.8,12.075,15.529,14.877,0.027
1783580977.6768687,52.5,77.5,12.039,15.529,21.02,0.062
1783580978.693198,43.9,77.7,12.06,15.529,0.0,0.023
1783580979.7088437,45.8,77.8,12.077,15.529,0.354,0.069
1783580980.7240453,48.7,77.8,12.088,15.529,1.42,0.035
1783580981.7370338,51.5,77.8,12.088,15.529,0.965,4.435
1783580982.746409,48.9,78.0,12.117,15.529,1.316,0.383
1783580983.7585764,54.4,78.1,12.134,15.529,12.714,125.408
1783580984.7706568,57.0,78.2,12.144,15.529,25.035,0.073
1783580985.7838423,47.6,78.2,12.14,15.529,0.328,0.069
1783580986.7993443,54.0,78.4,12.176,15.529,0.339,0.066
1783580987.8110526,44.3,78.5,12.191,15.529,0.004,0.089
1783580988.8240507,46.9,78.6,12.199,15.529,0.517,0.012
1783580989.8353097,55.9,78.6,12.209,15.529,1.808,6.656
1783580990.848145,59.3,78.8,12.231,15.529,0.127,6.954
1783580991.8603506,63.8,77.4,12.024,15.529,40.317,13.619
1783580992.871891,60.2,77.2,11.995,15.529,0.015,13.612
1783580993.887991,60.5,77.5,12.035,15.529,0.365,13.597
1783580994.9033818,48.9,77.5,12.032,15.529,0.25,5.055
1783580995.9144871,47.9,77.1,11.974,15.529,0.209,0.0
1783580996.9263499,41.4,77.4,12.019,15.529,1.811,0.139
1783580997.93883,46.3,77.2,11.994,15.529,0.351,100.739
1783580998.9545326,38.6,77.5,12.029,15.529,0.26,0.142
1783580999.966688,43.4,77.6,12.046,15.529,36.293,0.12
1783581000.9813058,41.9,77.7,12.074,15.529,0.062,0.412
1783581001.993558,45.9,77.9,12.093,15.529,0.17,0.078
1783581003.0066063,39.7,78.0,12.117,15.529,0.621,0.228
1783581004.020015,49.3,78.1,12.128,15.529,3.346,0.0
1783581005.0330975,41.5,78.1,12.132,15.529,1.33,0.135
1783581006.0454028,43.8,77.8,12.08,15.529,30.287,0.108
1783581007.0548174,39.6,77.9,12.105,15.529,6.301,0.055
1783581008.0708933,41.0,78.1,12.131,15.529,1.203,0.0
1783581009.082877,40.7,78.4,12.18,15.529,2.009,0.035
1783581010.094945,39.5,78.3,12.162,15.529,4.31,0.108
1783581011.104108,42.3,78.4,12.171,15.529,2.191,2.036
1783581012.1134257,42.4,78.6,12.201,15.529,16.538,0.051
1783581013.1235142,43.6,78.7,12.224,15.529,19.448,105.398
1783581014.1356745,42.0,78.8,12.243,15.529,0.567,0.139
1783581015.1464663,44.6,78.6,12.206,15.529,0.124,0.12
1783581016.159639,39.5,78.7,12.22,15.529,0.305,0.0
1783581017.1747563,43.8,78.8,12.24,15.529,0.074,0.366
1783581018.1899295,42.8,79.4,12.336,15.529,4.367,0.085
1783581019.2000127,38.1,79.5,12.35,15.529,34.373,0.217
1783581020.2156298,37.6,79.7,12.376,15.529,0.262,0.0
1783581021.2314777,39.9,79.8,12.397,15.529,0.373,0.081
1783581022.246158,43.3,80.0,12.418,15.529,2.453,0.089
1783581023.261608,45.1,80.1,12.434,15.529,0.15,0.069
1783581024.29293,40.7,79.9,12.411,15.529,1.28,0.023
