timestamp,cpu_percent,memory_percent,memory_used_gb,memory_total_gb,disk_read_mb_s,disk_write_mb_s
1783582736.5960872,0.0,93.4,14.51,15.529,0.0,0.0
1783582737.6057851,47.0,93.6,14.542,15.529,26.839,6.964
1783582738.6153202,47.9,93.9,14.578,15.529,5.774,6.536
1783582739.625508,45.0,93.4,14.501,15.529,11.505,0.0
1783582740.6342487,53.0,93.3,14.495,15.529,3.629,5.023
1783582741.6475375,49.5,92.9,14.423,15.529,2.448,4.248
1783582742.6571963,50.6,92.7,14.399,15.529,4.608,5.076
1783582743.6708229,59.4,92.5,14.36,15.529,3.226,0.193
1783582744.6830826,66.6,91.5,14.211,15.529,2.245,3.157
1783582745.696447,52.2,91.2,14.168,15.529,0.763,3.038
1783582746.7080972,76.0,90.6,14.065,15.529,1.079,3.12
1783582747.7217896,51.8,89.5,13.903,15.529,1.314,0.0
1783582748.7308388,48.9,87.6,13.6,15.529,1.928,3.403
1783582749.740756,57.6,86.7,13.466,15.529,5.006,2.971
1783582750.7531517,55.3,86.7,13.467,15.529,32.912,2.994
1783582751.7635596,68.0,84.5,13.122,15.529,19.942,0.534
1783582752.7806327,76.0,83.2,12.924,15.529,18.859,3.122
1783582753.7942927,78.2,81.4,12.643,15.529,29.599,2.062
1783582754.809691,77.3,81.7,12.684,15.529,13.872,2.247
1783582755.826237,83.9,80.7,12.531,15.529,83.615,0.015
1783582756.840714,91.8,80.5,12.496,15.529,11.382,2.511
1783582757.8626153,85.1,80.1,12.432,15.529,4.228,4.266
1783582758.878475,87.7,79.4,12.332,15.529,1.127,107.46
1783582759.8967686,80.5,79.5,12.339,15.529,0.077,0.069
1783582760.9170506,84.4,79.5,12.339,15.529,1.374,2.129
1783582761.9325106,68.8,79.6,12.364,15.529,1.745,1.989
1783582762.950536,67.3,79.6,12.357,15.529,1.213,1.98
1783582763.9682367,73.7,79.7,12.38,15.529,0.53,0.0
1783582764.9868171,83.3,80.1,12.432,15.529,17.354,1.124
1783582766.006153,70.3,80.0,12.428,15.529,0.621,1.587
1783582767.0209086,75.9,80.0,12.422,15.529,0.985,2.314
1783582768.0397243,75.4,80.2,12.447,15.529,0.503,0.142
1783582769.055766,65.5,80.3,12.467,15.529,0.75,73.827
1783582770.0750902,70.8,80.1,12.444,15.529,0.736,24.767
1783582771.0930169,65.9,80.0,12.422,15.529,0.553,0.096
1783582772.1060312,69.1,80.0,12.424,15.529,44.867,0.116
1783582773.1190486,82.9,82.1,12.75,15.529,179.127,0.054
1783582774.139752,78.6,82.0,12.741,15.529,23.207,0.142
1783582775.1586702,75.6,82.2,12.765,15.529,0.464,1.016
1783582776.1762192,66.5,82.2,12.769,15.529,3.843,0.0
1783582777.1909482,67.5,82.2,12.769,15.529,3.068,0.089
1783582778.2032106,69.1,82.3,12.784,15.529,0.638,0.525
1783582779.2175834,67.6,82.4,12.791,15.529,0.72,0.123
1783582780.2325487,67.0,82.2,12.767,15.529,0.539,0.119
1783582781.24455,62.9,82.3,12.777,15.529,0.471,0.081
1783582782.2615821,65.4,82.3,12.788,15.529,2.289,0.031
1783582783.2745638,63.6,82.5,12.804,15.529,0.783,0.039
1783582784.3052738,70.4,82.2,12.772,15.529,0.606,0.0
1783582785.3221257,79.6,81.8,12.703,15.529,3.354,0.127
1783582786.341,75.8,81.2,12.604,15.529,41.955,0.107
1783582787.354782,69.5,80.2,12.456,15.529,36.533,0.2
1783582788.3732195,63.1,80.3,12.475,15.529,7.994,0.227
1783582789.387773,66.4,80.4,12.486,15.529,1.378,1.721
1783582790.417982,62.0,80.6,12.513,15.529,0.125,0.087
1783582791.435884,70.0,80.8,12.546,15.529,0.326,0.0
1783582792.4498787,65.9,80.9,12.569,15.529,0.212,0.039
1783582793.4643621,74.0,81.3,12.629,15.529,0.505,0.051
1783582794.4819314,71.7,81.6,12.666,15.529,0.668,0.664
1783582795.4982998,72.0,81.8,12.704,15.529,1.03,0.196
1783582796.5151682,70.1,81.7,12.695,15.529,1.41,0.23
1783582797.534034,76.9,81.6,12.679,15.529,0.215,0.142
1783582798.5518038,70.6,82.3,12.781,15.529,0.284,0.058
1783582799.5694146,72.7,82.5,12.819,15.529,0.065,22.418
1783582800.5861163,72.7,82.8,12.851,15.529,34.508,0.115
1783582801.6033409,72.8,82.8,12.86,15.529,27.077,0.161
1783582802.6163993,74.6,83.0,12.886,15.529,11.113,0.008
1783582803.6341841,77.7,81.9,12.713,15.529,2.841,0.154
1783582804.6528234,75.2,81.0,12.578,15.529,5.913,0.552
1783582805.6874187,74.8,81.1,12.597,15.529,8.603,0.238
1783582806.7048218,73.5,81.0,12.575,15.529,1.102,0.096
1783582807.7228796,66.2,81.1,12.589,15.529,0.0,0.004
1783582808.7365346,61.4,81.2,12.603,15.529,0.561,0.039
1783582809.7543328,63.3,81.8,12.697,15.529,0.59,0.088
1783582810.773264,67.4,81.4,12.634,15.529,0.368,0.038
1783582811.7901719,62.7,81.7,12.688,15.529,0.492,0.23
1783582812.8079557,74.3,81.6,12.672,15.529,0.806,0.741
1783582813.8272088,70.3,81.7,12.686,15.529,21.807,0.246
1783582814.8430164,80.6,81.7,12.683,15.529,18.435,173.019
1783582815.8577309,76.0,81.9,12.714,15.529,28.226,0.054
1783582816.8713436,65.2,81.9,12.722,15.529,12.66,3.607
1783582817.8876066,55.7,82.0,12.729,15.529,0.204,1.099
1783582818.9049797,55.0,82.1,12.747,15.529,0.599,1.436
1783582819.9216828,53.1,82.1,12.755,15.529,0.868,0.0
