timestamp,cpu_percent,memory_percent,memory_used_gb,memory_total_gb,disk_read_mb_s,disk_write_mb_s
1783588153.2603252,0.0,91.3,14.175,15.529,281250.0,1773437.5
1783588154.2724397,29.0,91.0,14.134,15.529,80.605,37.669
1783588155.2797601,29.3,90.8,14.101,15.529,54.811,40.318
1783588156.2883859,37.1,90.5,14.053,15.529,60.138,41.223
1783588157.2998106,41.3,90.1,13.986,15.529,31.936,43.426
1783588158.311694,48.8,89.4,13.887,15.529,42.512,65.843
1783588159.3268232,28.6,88.9,13.812,15.529,27.033,66.202
1783588160.3360782,44.5,88.9,13.798,15.529,70.449,41.383
1783588161.3453321,38.9,89.0,13.824,15.529,61.737,33.816
1783588162.357272,49.8,89.5,13.892,15.529,499.846,21.968
1783588163.3667045,39.2,89.3,13.869,15.529,42.599,46.785
1783588164.3775795,47.5,89.3,13.862,15.529,57.019,44.176
1783588165.3895772,73.7,89.9,13.963,15.529,148.744,12.537
1783588166.403414,80.5,90.0,13.972,15.529,58.484,29.915
1783588167.4185162,84.9,90.2,14.006,15.529,75.273,16.878
1783588168.433793,88.3,90.7,14.081,15.529,67.527,25.59
1783588169.4476562,91.6,90.7,14.088,15.529,78.677,39.958
1783588170.4639726,91.9,90.9,14.124,15.529,48.544,35.057
1783588171.4805076,94.2,90.9,14.111,15.529,55.424,43.604
1783588172.5080452,97.8,90.8,14.105,15.529,43.917,34.313
1783588173.52423,96.7,90.4,14.04,15.529,29.156,63.992
1783588174.5402448,94.7,90.2,14.01,15.529,34.387,55.813
1783588175.5603018,92.2,90.4,14.036,15.529,62.19,44.755
1783588176.5780609,90.4,90.2,14.013,15.529,40.435,58.132
1783588177.5937002,89.3,90.3,14.016,15.529,32.476,50.642
1783588178.608757,92.7,89.9,13.965,15.529,29.307,43.901
1783588179.6291015,92.7,89.9,13.958,15.529,49.662,64.542
1783588180.6445289,91.3,90.0,13.971,15.529,34.955,57.103
1783588181.6671016,96.0,89.6,13.921,15.529,31.523,101.124
1783588182.6875467,89.2,89.8,13.944,15.529,59.332,38.318
1783588183.7053335,84.3,90.0,13.979,15.529,38.131,28.294
1783588184.7207804,92.6,90.1,13.988,15.529,36.579,42.154
1783588185.7364945,91.1,90.5,14.06,15.529,41.462,36.258
1783588186.7516878,92.2,90.6,14.067,15.529,39.39,42.649
1783588187.7704818,61.4,90.3,14.018,15.529,20.781,73.628
1783588188.7806718,41.0,89.8,13.943,15.529,16.689,70.806
1783588189.789697,39.6,89.8,13.948,15.529,26.097,54.713
1783588190.7977567,51.5,89.9,13.958,15.529,25.513,70.955
1783588191.8114166,53.3,89.6,13.921,15.529,20.502,66.117
1783588192.8211613,48.0,88.7,13.769,15.529,25.093,101.364
1783588193.8297024,48.4,88.6,13.752,15.529,38.049,70.422
1783588194.8477428,51.9,87.9,13.646,15.529,19.521,139.134
1783588195.857412,49.1,87.7,13.619,15.529,5.161,127.494
1783588196.8676126,41.4,86.0,13.358,15.529,5.051,166.478
1783588197.8754172,54.2,85.4,13.256,15.529,16.388,145.621
1783588198.8838067,55.6,85.0,13.194,15.529,6.45,103.135
1783588199.8920236,46.0,84.5,13.127,15.529,9.946,87.318
1783588200.9005554,56.3,84.2,13.073,15.529,16.362,90.168
1783588201.911716,56.4,83.9,13.031,15.529,21.962,66.663
1783588202.9239447,55.8,83.6,12.983,15.529,9.844,78.019
1783588203.9334614,46.4,83.1,12.912,15.529,27.202,106.262
1783588204.9441974,52.4,82.7,12.84,15.529,18.78,62.308
1783588205.9551818,67.2,82.4,12.797,15.529,7.975,94.644
1783588206.9728463,62.5,82.0,12.735,15.529,9.083,108.878
1783588207.990534,67.4,81.8,12.707,15.529,8.222,81.565
1783588209.0064216,68.8,81.5,12.659,15.529,32.725,71.508
1783588210.0231724,74.2,81.6,12.674,15.529,65.2,46.518
1783588211.057392,79.2,81.9,12.711,15.529,55.75,35.372
1783588212.0774043,68.9,81.7,12.688,15.529,72.066,79.844
1783588213.0920148,87.9,81.7,12.686,15.529,9.427,88.812
1783588214.1084027,99.7,81.7,12.683,15.529,10.852,83.287
1783588215.1259985,99.5,81.8,12.7,15.529,51.961,61.511
1783588216.1426113,99.9,82.0,12.731,15.529,95.492,51.039
1783588217.1584995,100.0,83.0,12.892,15.529,76.281,16.738
1783588218.1753058,99.9,83.1,12.905,15.529,49.935,74.871
1783588219.217396,99.1,83.9,13.034,15.529,34.672,41.852
1783588220.2333436,100.0,85.4,13.261,15.529,66.513,30.325
1783588221.252128,100.0,85.5,13.281,15.529,77.322,40.62
1783588222.2686143,100.0,85.5,13.279,15.529,51.96,48.759
1783588223.285508,96.4,85.3,13.241,15.529,19.087,87.587
1783588224.3061042,97.6,84.9,13.191,15.529,12.422,130.967
1783588225.3236241,99.5,85.5,13.274,15.529,79.399,9.202
1783588226.3392708,100.0,85.9,13.339,15.529,52.162,58.242
1783588227.3557925,99.9,86.9,13.502,15.529,81.802,37.006
1783588228.3765304,98.9,87.4,13.574,15.529,37.656,45.49
1783588229.4321294,99.6,88.6,13.752,15.529,94.281,0.57
1783588230.4539926,99.8,88.9,13.811,15.529,427.052,0.837
1783588231.4826248,99.6,90.2,14.01,15.529,191.276,5.382
1783588232.4997034,100.0,90.9,14.109,15.529,106.874,33.517
1783588233.51594,99.2,90.5,14.053,15.529,15.518,78.238
1783588234.5316918,99.9,90.5,14.05,15.529,61.31,34.857
1783588235.5477474,100.0,90.7,14.089,15.529,72.387,0.727
1783588236.5641444,99.7,90.6,14.076,15.529,63.224,1.761
1783588237.5805433,99.9,91.1,14.149,15.529,2.606,0.2
1783588238.597042,100.0,91.8,14.258,15.529,10.81,1.007
1783588239.613817,95.0,92.3,14.332,15.529,58.011,0.557
1783588240.6347327,92.9,92.5,14.363,15.529,92.306,0.145
1783588241.6516323,98.1,92.0,14.286,15.529,38.036,31.419
1783588242.6677697,89.0,92.4,14.353,15.529,116.353,48.403
1783588243.6836104,91.3,93.0,14.444,15.529,135.829,0.054
1783588244.6998336,93.6,93.5,14.52,15.529,100.26,0.085
1783588245.716603,99.1,94.2,14.63,15.529,55.541,0.246
1783588246.732603,98.9,94.4,14.655,15.529,78.818,0.139
1783588247.7488618,99.5,94.7,14.705,15.529,78.699,0.158
1783588248.765292,98.7,95.1,14.765,15.529,63.072,0.1
1783588249.7815993,99.9,95.2,14.78,15.529,25.108,0.123
1783588250.7978532,99.9,95.2,14.784,15.529,16.958,0.273
1783588251.814806,99.7,94.8,14.725,15.529,19.463,0.043
1783588252.8306997,100.0,93.6,14.534,15.529,23.859,8.663
1783588253.8468437,99.7,93.2,14.469,15.529,35.678,0.219
1783588254.8680503,97.8,93.4,14.508,15.529,47.183,0.245
1783588255.884502,99.1,93.9,14.584,15.529,48.126,0.196
1783588256.900623,99.7,93.5,14.525,15.529,99.054,0.05
1783588257.9170973,64.4,93.7,14.548,15.529,31.15,89.733
1783588258.9277937,65.1,92.1,14.304,15.529,30.472,114.683
1783588259.9462805,98.9,92.6,14.374,15.529,63.642,0.096
1783588260.966437,98.7,93.0,14.439,15.529,107.517,0.004
1783588261.9823377,99.0,92.9,14.431,15.529,138.997,1.346
1783588262.999472,98.6,93.6,14.528,15.529,81.364,0.15
1783588264.0169184,98.5,93.8,14.573,15.529,67.195,0.38
1783588265.0343812,95.8,93.9,14.583,15.529,25.509,0.0
1783588266.0743077,98.4,94.2,14.632,15.529,24.235,0.338
1783588267.090583,97.6,94.1,14.613,15.529,12.092,3.156
1783588268.1104932,97.1,94.5,14.67,15.529,15.971,0.908
1783588269.1306624,97.5,95.2,14.785,15.529,21.874,0.0
1783588270.14752,96.0,94.8,14.716,15.529,2.785,3.861
1783588271.1627755,99.4,94.9,14.745,15.529,48.171,0.058
1783588272.1794822,98.7,94.8,14.715,15.529,49.194,5.952
1783588273.1957998,96.5,95.2,14.789,15.529,36.606,0.081
1783588274.2123988,96.6,95.2,14.777,15.529,78.575,0.238
1783588275.2329931,96.3,95.4,14.815,15.529,24.042,0.027
1783588276.249482,95.2,95.6,14.843,15.529,3.401,0.261
1783588277.2656112,97.0,95.5,14.834,15.529,36.258,0.02
1783588278.2865102,92.4,95.7,14.855,15.529,4.427,0.057
1783588279.306652,91.0,95.8,14.878,15.529,9.205,0.031
1783588280.3274267,87.8,96.0,14.908,15.529,2.338,0.142
1783588281.3476734,90.9,96.2,14.941,15.529,9.14,0.046
1783588282.3678,96.1,96.2,14.934,15.529,49.082,0.441
1783588283.3916867,96.2,95.8,14.88,15.529,58.951,3.132
1783588284.4074004,94.2,96.3,14.947,15.529,79.124,0.096
1783588285.427955,96.9,96.1,14.924,15.529,16.757,5.022
1783588286.4442258,91.9,96.2,14.932,15.529,24.619,4.905
1783588287.4639797,94.3,95.8,14.878,15.529,66.725,1.046
1783588288.4803176,97.0,94.4,14.66,15.529,3.736,165.219
