timestamp,cpu_percent,memory_percent,memory_used_gb,memory_total_gb,disk_read_mb_s,disk_write_mb_s
1783579642.5752845,0.0,89.7,13.926,15.529,58593.75,0.0
1783579643.584869,38.0,90.0,13.976,15.529,102.355,0.217
1783579644.5927978,39.1,90.5,14.057,15.529,118.82,0.198
1783579645.6014638,32.1,90.7,14.09,15.529,62.838,0.004
1783579646.6120734,35.9,91.0,14.129,15.529,57.294,0.645
1783579647.6221085,39.5,91.3,14.174,15.529,38.493,0.097
1783579648.6323216,39.0,91.4,14.202,15.529,78.565,0.066
1783579649.6406944,38.1,91.9,14.265,15.529,31.971,0.213
1783579650.6496408,39.5,92.2,14.318,15.529,16.407,0.379
1783579651.6600215,53.4,92.6,14.376,15.529,3.235,0.07
1783579652.6714005,68.5,92.6,14.379,15.529,3.672,20.586
1783579653.6809697,34.1,92.3,14.335,15.529,8.284,1.262
1783579654.6913006,37.7,92.3,14.339,15.529,9.555,0.131
1783579655.7033184,47.1,92.1,14.296,15.529,3.424,0.197
1783579656.7133908,52.5,92.4,14.342,15.529,3.515,0.0
1783579657.72911,64.8,92.5,14.372,15.529,3.023,0.112
1783579658.7445903,55.8,92.7,14.39,15.529,1.866,0.158
1783579659.7548063,44.9,92.7,14.392,15.529,5.495,0.085
1783579660.765726,62.7,93.0,14.446,15.529,41.886,0.209
1783579661.7817419,52.5,93.4,14.499,15.529,7.801,5.379
1783579662.799239,68.4,92.8,14.413,15.529,5.463,0.054
1783579663.8149693,42.0,92.6,14.384,15.529,0.762,30.082
1783579664.830394,46.0,92.7,14.402,15.529,0.481,1.797
1783579665.8472455,43.0,92.3,14.337,15.529,1.11,11.405
1783579666.8592334,41.3,92.4,14.353,15.529,0.849,0.05
1783579667.8724198,41.2,92.5,14.37,15.529,0.023,0.085
1783579668.8875277,44.5,92.7,14.398,15.529,5.228,0.158
1783579669.899505,44.8,92.7,14.392,15.529,37.488,0.008
1783579670.9102736,41.3,92.9,14.426,15.529,0.236,0.143
1783579671.9257002,46.4,93.0,14.435,15.529,1.185,0.046
1783579672.935026,48.8,92.9,14.427,15.529,0.472,0.0
1783579673.9449117,43.9,92.9,14.432,15.529,0.198,0.066
1783579674.9603868,40.3,92.9,14.427,15.529,0.792,0.689
1783579675.9762332,39.3,93.0,14.441,15.529,0.981,0.046
1783579676.988466,36.1,93.0,14.448,15.529,9.5,0.073
1783579677.997434,47.1,93.3,14.486,15.529,44.534,0.004
1783579679.013567,42.0,93.3,14.494,15.529,0.458,0.097
1783579680.0286856,41.0,93.4,14.51,15.529,0.974,42.109
1783579681.0441973,44.0,93.6,14.533,15.529,0.746,0.138
1783579682.0562742,42.1,93.4,14.503,15.529,0.178,0.124
1783579683.088776,50.7,93.6,14.531,15.529,0.567,0.026
1783579684.1001697,48.5,93.7,14.549,15.529,30.999,0.433
1783579685.1119835,46.9,93.7,14.559,15.529,41.275,0.015
1783579686.1212802,38.6,93.8,14.566,15.529,1.982,0.306
1783579687.1363766,40.8,93.9,14.575,15.529,0.743,0.089
1783579688.1459808,42.0,94.0,14.591,15.529,0.34,0.081
1783579689.156488,37.8,94.0,14.597,15.529,1.253,0.047
1783579690.1721907,38.4,94.1,14.609,15.529,1.597,0.115
1783579691.1878567,47.5,93.9,14.579,15.529,0.435,0.1
1783579692.2006574,48.2,94.0,14.593,15.529,37.897,0.081
1783579693.2147896,50.2,94.1,14.608,15.529,1.425,0.035
