timestamp,cpu_percent,memory_percent,memory_used_gb,memory_total_gb,disk_read_mb_s,disk_write_mb_s
1783587006.3499215,32.3,95.5,14.826,15.529,2210937.5,0.0
1783587007.3735313,81.5,96.1,14.923,15.529,244.252,9.262
1783587008.3919196,93.1,96.5,14.982,15.529,131.99,8.504
1783587009.4125261,80.6,95.3,14.799,15.529,65.345,6.729
1783587010.4338315,80.1,95.7,14.865,15.529,153.267,8.82
1783587011.450646,70.5,96.1,14.921,15.529,148.719,25.332
1783587012.4703813,58.1,95.0,14.748,15.529,87.848,98.483
1783587013.4874434,44.3,95.2,14.782,15.529,139.558,75.159
1783587014.5002885,68.2,95.4,14.822,15.529,142.602,6.904
1783587015.5191097,69.2,95.4,14.817,15.529,81.934,15.973
1783587016.537496,78.7,96.0,14.902,15.529,149.545,14.108
1783587017.5555315,95.7,95.6,14.854,15.529,94.592,14.858
1783587018.578095,98.9,95.6,14.842,15.529,71.463,12.95
1783587019.6043508,98.4,95.3,14.798,15.529,77.051,14.057
1783587020.6278825,99.5,95.5,14.835,15.529,62.66,10.591
1783587021.6522696,97.9,96.0,14.909,15.529,60.295,13.14
1783587022.6716354,98.3,96.2,14.942,15.529,20.871,15.697
1783587023.6958873,100.0,96.3,14.952,15.529,57.443,2.849
1783587024.7200181,100.0,96.7,15.013,15.529,112.033,8.674
1783587025.7440832,100.0,96.8,15.027,15.529,148.718,5.039
1783587026.7635314,99.9,96.9,15.048,15.529,138.36,3.042
1783587027.7880063,99.6,97.3,15.114,15.529,101.954,2.223
1783587028.8120148,100.0,97.4,15.132,15.529,100.364,1.717
1783587029.8360279,100.0,97.6,15.151,15.529,153.591,4.555
1783587030.8621538,100.0,98.4,15.276,15.529,104.906,1.629
1783587031.8875122,99.7,98.6,15.312,15.529,114.403,0.453
1783587032.9105587,98.9,98.4,15.288,15.529,116.502,36.961
1783587033.9311004,96.9,98.7,15.322,15.529,58.972,0.0
1783587034.953589,98.9,98.5,15.303,15.529,41.668,0.332
1783587035.9778237,100.0,99.0,15.368,15.529,110.091,0.206
1783587036.9967213,99.9,99.2,15.407,15.529,133.287,0.495
1783587038.0232325,100.0,99.6,15.465,15.529,153.763,0.073
1783587039.0489442,99.8,98.7,15.331,15.529,48.168,121.92
1783587040.0714266,98.0,97.9,15.198,15.529,28.389,127.176
1783587041.0946658,88.6,96.7,15.023,15.529,109.127,211.663
1783587042.1120632,70.5,96.0,14.903,15.529,83.989,126.387
1783587043.1296353,53.0,94.5,14.68,15.529,34.115,166.343
1783587044.1447952,56.0,93.5,14.514,15.529,82.893,180.383
1783587045.1615212,60.9,93.3,14.486,15.529,50.612,97.387
1783587046.1798606,54.4,93.5,14.518,15.529,128.1,107.685
1783587047.1995068,54.7,93.5,14.522,15.529,104.431,126.905
1783587048.2189593,68.0,93.3,14.483,15.529,180.603,112.3
1783587049.2369654,54.1,93.3,14.486,15.529,97.138,68.582
1783587050.24751,46.5,93.7,14.551,15.529,147.356,41.631
1783587051.2658916,51.3,93.4,14.497,15.529,89.809,95.552
1783587052.2839546,66.4,93.8,14.573,15.529,312.692,64.679
1783587053.3001347,59.8,93.0,14.448,15.529,173.547,83.47
1783587054.310265,59.0,93.3,14.488,15.529,56.891,18.748
1783587055.3212442,71.6,93.3,14.491,15.529,111.681,94.339
1783587056.3404028,52.4,93.5,14.521,15.529,113.08,42.471
1783587057.350163,47.5,93.4,14.511,15.529,107.131,110.759
1783587058.3623605,80.0,93.3,14.489,15.529,115.51,116.76
1783587059.3809655,75.8,93.3,14.486,15.529,209.901,66.528
1783587060.4121983,75.7,93.3,14.491,15.529,244.273,59.88
1783587061.4281425,83.8,93.1,14.455,15.529,119.71,21.205
1783587062.4465206,76.2,93.3,14.497,15.529,90.332,46.198
1783587063.462702,52.9,93.5,14.52,15.529,134.09,76.343
1783587064.473134,54.5,93.6,14.543,15.529,146.702,85.781
1783587065.4873226,55.2,93.4,14.503,15.529,106.124,77.14
1783587066.496989,63.5,93.5,14.521,15.529,120.241,82.998
1783587067.5109284,53.2,93.5,14.515,15.529,101.165,92.204
1783587068.5214348,73.2,93.5,14.52,15.529,103.243,98.245
1783587069.5416126,75.1,93.2,14.481,15.529,145.455,102.766
1783587070.5556402,71.1,93.2,14.47,15.529,191.101,42.679
1783587071.5737035,79.7,93.2,14.473,15.529,161.645,2.39
1783587072.5905795,84.6,93.5,14.516,15.529,176.7,84.493
1783587073.6126528,98.8,93.4,14.506,15.529,116.89,123.856
1783587074.635351,98.2,93.5,14.523,15.529,150.003,157.262
1783587075.6638396,99.6,93.3,14.496,15.529,114.607,192.086
1783587076.6883793,99.9,93.7,14.548,15.529,169.055,39.32
1783587077.7112384,99.0,94.1,14.613,15.529,96.531,88.15
1783587078.7543948,98.4,93.7,14.55,15.529,59.326,170.445
1783587079.7783916,99.5,93.4,14.501,15.529,86.487,176.32
1783587080.8187506,100.0,93.5,14.518,15.529,473.432,57.819
1783587081.8408587,99.0,93.3,14.482,15.529,118.26,32.0
1783587082.8696692,97.4,93.5,14.518,15.529,145.3,33.656
1783587083.891488,93.6,93.4,14.502,15.529,80.659,121.941
1783587084.914082,92.3,93.5,14.523,15.529,159.502,159.047
1783587085.9376483,98.8,93.5,14.526,15.529,157.328,128.572
1783587086.9580562,96.3,93.8,14.56,15.529,77.481,137.981
1783587087.9808006,97.0,93.3,14.496,15.529,70.654,157.951
1783587089.0043979,98.6,93.4,14.498,15.529,57.987,97.134
1783587090.0248413,98.6,93.5,14.516,15.529,45.485,93.468
1783587091.0435798,96.8,93.7,14.549,15.529,57.417,125.968
1783587092.06686,88.8,94.1,14.608,15.529,37.72,166.434
1783587093.0893466,97.1,93.4,14.5,15.529,32.296,187.453
1783587094.1116536,96.6,93.5,14.526,15.529,58.917,74.372
1783587095.1287355,93.5,93.4,14.504,15.529,80.67,80.823
1783587096.1505952,98.0,93.4,14.505,15.529,50.843,116.99
