timestamp,cpu_percent,memory_percent,memory_used_gb,memory_total_gb,disk_read_mb_s,disk_write_mb_s
1783584368.7816687,26.9,90.7,14.081,15.529,0.0,0.0
1783584369.7912042,49.1,90.9,14.11,15.529,4.213,8.014
1783584370.8012066,47.6,90.8,14.108,15.529,1.779,7.101
1783584371.8121023,47.9,90.6,14.072,15.529,10.917,5.209
1783584372.8276982,61.7,90.3,14.017,15.529,25.978,9.743
1783584373.83889,48.4,89.9,13.955,15.529,2.932,0.139
1783584374.8500252,63.0,89.3,13.863,15.529,1.488,3.983
1783584375.88495,76.8,88.1,13.68,15.529,2.061,3.925
1783584376.9039278,60.6,86.9,13.499,15.529,6.223,3.926
1783584377.9155693,60.3,85.0,13.201,15.529,1.119,0.07
1783584378.926051,57.7,82.5,12.805,15.529,1.742,3.135
1783584379.935056,44.4,81.8,12.697,15.529,1.944,13.035
1783584380.943258,67.2,81.3,12.632,15.529,4.267,0.0
1783584381.9566298,59.4,81.2,12.61,15.529,1.087,3.388
1783584382.9694943,67.3,80.9,12.567,15.529,1.87,2.962
1783584383.9879045,76.5,80.7,12.534,15.529,1.856,2.95
1783584385.0034914,80.8,80.9,12.564,15.529,21.874,0.062
1783584386.0190737,72.8,81.0,12.575,15.529,9.243,3.112
1783584387.03833,82.6,81.3,12.62,15.529,91.815,3.074
1783584388.0514216,80.2,81.3,12.627,15.529,182.987,2.263
1783584389.0723255,96.8,82.9,12.873,15.529,59.399,0.146
1783584390.094279,98.6,82.8,12.865,15.529,40.755,1.957
1783584391.1325855,97.7,83.3,12.929,15.529,68.211,2.035
1783584392.1545415,97.9,83.7,12.991,15.529,67.59,1.957
1783584393.1758516,93.0,84.2,13.081,15.529,32.534,0.421
1783584394.196633,94.4,84.7,13.152,15.529,15.518,2.545
1783584395.2162097,99.4,84.8,13.17,15.529,22.819,1.188
1783584396.237686,99.0,85.0,13.199,15.529,66.085,2.119
1783584397.260237,97.9,85.2,13.231,15.529,70.943,0.042
1783584398.2829669,95.7,85.6,13.299,15.529,63.819,2.055
1783584399.3047476,96.5,85.9,13.347,15.529,51.496,2.008
1783584400.3262284,96.5,86.6,13.445,15.529,43.025,2.034
1783584401.3480906,95.2,86.4,13.413,15.529,58.609,0.088
1783584402.3685033,96.1,86.7,13.469,15.529,55.289,17.69
1783584403.39001,96.1,87.1,13.525,15.529,60.385,3.117
1783584404.4114618,97.7,87.4,13.576,15.529,47.138,0.7
1783584405.4277797,96.4,87.9,13.654,15.529,75.825,0.027
1783584406.4497547,96.3,88.4,13.728,15.529,40.183,0.138
1783584407.470334,98.0,88.5,13.748,15.529,22.582,0.57
1783584408.4922967,91.9,88.6,13.757,15.529,8.767,145.916
1783584409.5123928,90.5,88.6,13.753,15.529,0.027,0.077
1783584410.5323725,94.5,87.7,13.625,15.529,0.969,0.149
