timestamp,cpu_percent,memory_percent,memory_used_gb,memory_total_gb,disk_read_mb_s,disk_write_mb_s
1783589089.1967378,41.7,94.0,14.599,15.529,1480468.75,7812.5
1783589090.2134695,50.1,91.8,14.259,15.529,128.181,0.027
1783589091.2266583,46.2,91.9,14.27,15.529,28.657,2.005
1783589092.2418709,41.4,91.7,14.236,15.529,23.229,2.078
1783589093.256634,36.7,91.4,14.2,15.529,21.339,2.121
1783589094.264762,45.7,90.9,14.12,15.529,10.462,0.0
1783589095.281676,43.4,90.9,14.113,15.529,14.685,2.335
1783589096.2951808,55.7,90.6,14.069,15.529,52.12,1.973
1783589097.3227522,90.2,90.9,14.12,15.529,37.536,2.715
1783589098.3447232,90.8,91.3,14.177,15.529,30.204,0.0
1783589099.3682566,91.1,91.5,14.214,15.529,25.864,1.954
1783589100.3927767,96.0,91.3,14.175,15.529,21.367,2.013
1783589101.413995,95.7,91.4,14.19,15.529,12.983,1.22
1783589102.4349945,99.4,91.1,14.152,15.529,27.146,3.356
1783589103.4553447,99.6,90.5,14.046,15.529,7.092,2.144
1783589104.4766047,99.8,89.2,13.856,15.529,7.933,17.289
1783589105.5003235,99.9,88.7,13.776,15.529,9.051,0.164
1783589106.5228791,98.8,88.6,13.753,15.529,13.187,0.149
1783589107.5446198,99.5,88.2,13.702,15.529,11.478,0.283
1783589108.5680947,97.6,88.2,13.689,15.529,13.393,0.149
1783589109.5842142,97.0,88.1,13.688,15.529,27.269,0.138
1783589110.6042838,96.1,88.3,13.712,15.529,34.893,0.008
1783589111.6238244,95.2,88.5,13.747,15.529,28.222,15.931
1783589112.6445634,94.0,88.1,13.679,15.529,18.687,98.103
1783589113.7294612,95.2,87.8,13.642,15.529,23.368,51.719
1783589114.7500393,87.9,87.8,13.629,15.529,13.247,38.466
1783589115.7669866,64.2,88.2,13.694,15.529,56.949,0.142
1783589116.7907255,61.8,89.1,13.83,15.529,148.437,0.325
1783589117.8107624,86.9,89.2,13.855,15.529,34.611,0.337
1783589118.8282986,68.8,89.1,13.837,15.529,46.321,0.054
1783589119.8467782,62.0,90.0,13.973,15.529,59.247,0.345
1783589120.874358,58.0,89.9,13.967,15.529,61.552,0.654
1783589121.890128,53.3,90.2,14.008,15.529,36.148,0.216
1783589122.9054441,54.6,90.6,14.073,15.529,115.095,0.227
1783589123.92168,54.4,89.6,13.914,15.529,25.571,0.15
1783589124.9375765,71.7,88.0,13.669,15.529,91.444,0.104
1783589125.9523864,57.3,88.4,13.729,15.529,21.768,0.181
1783589126.9652746,72.6,88.7,13.768,15.529,33.13,0.305
1783589127.98295,72.2,89.0,13.817,15.529,12.549,1.313
