timestamp,cpu_percent,memory_percent,memory_used_gb,memory_total_gb,disk_read_mb_s,disk_write_mb_s
1783588588.8103447,3.4,97.2,15.096,15.529,144531.25,0.0
1783588589.8264546,32.2,97.3,15.116,15.529,242.199,3.456
1783588590.83439,35.4,97.8,15.186,15.529,239.742,3.423
1783588591.844115,49.7,97.4,15.13,15.529,250.236,3.764
1783588592.8572555,52.3,97.4,15.121,15.529,165.964,0.039
1783588593.8714573,41.8,97.1,15.086,15.529,196.605,2.072
1783588594.880909,49.7,97.3,15.113,15.529,191.024,1.985
1783588595.8904786,39.7,97.3,15.112,15.529,211.321,2.059
1783588596.899568,43.1,98.0,15.211,15.529,199.326,0.074
1783588597.9112444,46.8,98.4,15.274,15.529,203.66,1.73
1783588598.9211996,45.9,98.9,15.361,15.529,170.164,2.085
1783588599.9328625,46.9,99.3,15.421,15.529,180.458,2.282
1783588600.9458501,80.3,99.8,15.499,15.529,185.117,0.027
1783588601.9593117,94.5,99.8,15.493,15.529,130.127,2.166
1783588602.979253,90.8,99.3,15.422,15.529,80.882,19.651
1783588603.999535,97.5,99.4,15.443,15.529,108.147,0.846
1783588605.018556,95.9,99.1,15.391,15.529,97.871,0.111
1783588606.041448,97.4,98.0,15.216,15.529,96.629,0.088
1783588607.0635874,95.9,98.2,15.245,15.529,97.238,0.141
1783588608.0882514,99.0,98.0,15.213,15.529,101.908,0.217
1783588609.1094995,98.9,97.9,15.209,15.529,86.883,0.0
1783588610.1320837,98.9,98.1,15.24,15.529,85.452,0.019
1783588611.1551867,99.5,98.4,15.286,15.529,100.664,0.107
1783588612.2014914,99.0,98.8,15.344,15.529,91.81,0.097
1783588613.222247,97.5,99.3,15.414,15.529,121.429,0.207
1783588614.242704,96.8,99.5,15.452,15.529,131.339,0.161
1783588615.269828,95.1,99.8,15.494,15.529,118.982,2.21
1783588616.2953537,86.2,100.0,15.528,15.529,167.803,0.248
1783588617.819621,68.9,99.9,15.513,15.529,119.863,9.174
1783588618.8379579,55.9,100.0,15.527,15.529,69.933,21.853
1783588619.854121,43.2,100.0,15.525,15.529,85.522,25.871
1783588620.8800933,70.0,99.8,15.496,15.529,156.442,63.298
1783588621.899197,92.5,99.1,15.391,15.529,202.946,147.242
1783588622.9199498,90.4,99.6,15.467,15.529,114.638,26.264
1783588623.9382665,94.8,99.9,15.51,15.529,107.146,4.496
1783588624.958177,64.5,100.0,15.529,15.529,123.718,10.111
1783588625.9859393,65.1,99.8,15.499,15.529,131.375,17.597
1783588627.157169,83.8,100.0,15.526,15.529,111.633,5.967
1783588628.1900446,47.5,100.0,15.529,15.529,80.078,22.067
1783588629.240564,39.6,99.9,15.514,15.529,115.055,24.129
1783588630.2610583,54.4,100.0,15.528,15.529,93.485,18.274
1783588631.2733371,26.9,100.0,15.529,15.529,41.537,30.578
1783588632.2970552,55.9,99.7,15.482,15.529,147.474,93.116
1783588633.324517,53.7,100.0,15.529,15.529,205.261,14.295
1783588634.3329139,52.1,100.0,15.529,15.529,187.454,25.958
1783588635.38961,43.1,100.0,15.529,15.529,87.334,24.184
1783588636.5569503,31.6,100.0,15.529,15.529,64.042,28.795
1783588637.586432,46.5,100.0,15.526,15.529,151.342,28.663
1783588638.6055207,35.2,100.0,15.529,15.529,99.457,27.548
1783588639.6160982,41.5,100.0,15.529,15.529,80.972,29.114
1783588640.671719,26.8,100.0,15.529,15.529,61.548,23.568
1783588641.7118587,27.7,100.0,15.528,15.529,48.935,30.45
1783588642.746793,58.6,100.0,15.528,15.529,314.906,21.25
1783588643.7574615,51.5,100.0,15.528,15.529,147.518,23.008
1783588644.8378844,45.5,100.0,15.528,15.529,128.584,27.883
1783588645.8514009,38.6,100.0,15.529,15.529,115.395,25.01
1783588647.0640059,33.1,100.0,15.525,15.529,63.62,28.648
1783588648.1489272,41.7,100.0,15.529,15.529,81.506,24.268
1783588649.1780353,37.9,100.0,15.529,15.529,74.387,20.619
1783588650.1897914,29.2,100.0,15.529,15.529,84.262,29.474
1783588651.2267642,35.7,100.0,15.529,15.529,102.42,36.129
1783588652.2345638,29.6,100.0,15.529,15.529,96.464,25.609
1783588653.243603,43.6,100.0,15.529,15.529,251.125,24.315
1783588654.3013973,37.0,100.0,15.529,15.529,156.944,20.329
1783588655.4781091,32.2,100.0,15.527,15.529,66.834,29.843
1783588656.5651543,37.7,100.0,15.525,15.529,124.118,40.61
1783588657.6183102,91.3,99.6,15.464,15.529,263.746,111.135
1783588658.676544,90.4,99.7,15.483,15.529,282.206,108.576
1783588659.7204924,83.5,99.1,15.391,15.529,214.561,188.16
1783588660.757159,82.1,98.7,15.325,15.529,218.039,149.367
1783588661.775178,82.4,99.0,15.374,15.529,150.495,116.476
1783588662.7984,83.7,97.7,15.179,15.529,119.555,208.708
1783588663.8183272,81.8,97.3,15.114,15.529,140.182,114.722
1783588664.8568041,78.3,96.5,14.985,15.529,102.831,199.778
1783588665.8758252,55.0,96.6,15.006,15.529,122.18,115.548
1783588666.8902152,47.7,96.5,14.993,15.529,165.627,117.651
1783588667.9058328,55.8,96.5,14.991,15.529,199.358,113.347
1783588668.915981,68.0,95.6,14.852,15.529,187.014,209.677
1783588669.935175,51.9,95.6,14.848,15.529,213.207,112.436
1783588670.9508307,52.3,95.9,14.898,15.529,224.485,115.343
1783588671.9694476,69.6,95.4,14.817,15.529,158.396,202.4
1783588672.9913688,52.2,95.3,14.799,15.529,99.371,102.385
1783588674.0063102,55.8,95.0,14.755,15.529,117.346,119.184
1783588675.02305,65.2,94.8,14.716,15.529,136.815,119.991
1783588676.040957,58.5,93.5,14.524,15.529,181.271,148.658
1783588677.051399,60.0,93.8,14.573,15.529,291.484,82.92
1783588678.0682037,44.9,93.2,14.466,15.529,257.088,100.61
1783588679.0834596,51.4,93.5,14.52,15.529,124.438,9.646
1783588680.0965714,46.3,93.9,14.578,15.529,79.253,42.995
1783588681.1124115,64.5,93.5,14.527,15.529,95.601,136.129
1783588682.1305964,51.8,93.6,14.531,15.529,64.799,31.467
1783588683.147563,57.7,93.6,14.528,15.529,88.544,78.108
1783588684.1655726,50.7,93.2,14.47,15.529,51.875,22.186
1783588685.207028,41.4,93.5,14.513,15.529,56.45,28.682
1783588686.2223804,45.7,93.5,14.512,15.529,48.865,35.59
1783588687.2396455,53.2,93.7,14.546,15.529,51.936,97.297
1783588688.2552824,54.5,93.5,14.523,15.529,70.789,86.287
1783588689.2704015,63.3,91.9,14.267,15.529,60.515,55.532
