timestamp,cpu_percent,memory_percent,memory_used_gb,memory_total_gb,disk_read_mb_s,disk_write_mb_s
1783581209.7458794,19.8,93.4,14.507,15.529,602539.062,7750000.0
1783581210.7951508,53.6,93.5,14.522,15.529,5.069,0.03
1783581211.8085074,56.7,92.9,14.429,15.529,3.575,8.45
1783581212.8218474,55.9,93.1,14.463,15.529,386.184,5.948
1783581213.832168,79.8,93.0,14.45,15.529,8.999,5.259
1783581214.8440719,65.6,92.4,14.354,15.529,0.811,4.725
1783581215.8580468,64.2,91.6,14.229,15.529,0.882,3.005
1783581216.8712075,64.9,91.4,14.189,15.529,3.558,0.062
1783581217.8857877,69.3,89.0,13.814,15.529,13.622,364.21
1783581218.9041164,55.7,88.6,13.759,15.529,81.982,89.799
1783581219.9191866,76.6,88.6,13.753,15.529,72.025,0.139
1783581220.937192,46.9,88.8,13.791,15.529,69.932,2.966
1783581221.9457226,50.3,89.4,13.885,15.529,123.904,5.659
1783581222.9608393,55.0,89.4,13.882,15.529,112.965,2.979
1783581223.973744,79.7,87.4,13.577,15.529,0.424,0.0
1783581224.9881234,64.1,81.1,12.588,15.529,2.457,3.085
1783581226.0066903,73.5,79.6,12.36,15.529,0.805,2.945
1783581227.0239463,72.3,77.4,12.016,15.529,1.317,246.377
1783581228.0413291,64.7,76.9,11.945,15.529,6.416,0.358
1783581229.0589569,74.1,76.7,11.905,15.529,28.114,1.965
1783581230.0707166,76.4,77.3,12.011,15.529,18.837,2.193
1783581231.0823622,52.0,77.6,12.057,15.529,0.649,2.228
1783581232.0939093,51.1,77.8,12.078,15.529,0.417,0.062
1783581233.1104405,47.7,77.8,12.088,15.529,0.085,1.987
1783581234.120099,57.7,77.9,12.102,15.529,0.971,1.981
1783581235.13671,49.9,78.0,12.113,15.529,0.68,2.232
1783581236.1529024,59.8,78.5,12.186,15.529,0.588,0.035
1783581237.1696215,49.6,77.9,12.095,15.529,0.058,1.272
1783581238.1851506,52.3,78.1,12.131,15.529,18.281,2.158
1783581239.1976006,54.8,78.1,12.126,15.529,24.43,2.053
1783581240.2151113,51.3,78.3,12.153,15.529,0.775,59.313
1783581241.2311196,56.9,78.3,12.161,15.529,0.727,18.358
1783581242.2438176,56.5,78.4,12.181,15.529,0.27,0.15
1783581243.2596612,56.6,78.3,12.162,15.529,0.704,0.27
1783581244.2948918,56.5,78.3,12.155,15.529,0.774,0.192
1783581245.3060133,53.5,78.3,12.154,15.529,0.205,0.375
1783581246.3196685,46.8,78.0,12.111,15.529,8.731,0.073
1783581247.332013,53.3,78.0,12.117,15.529,36.531,0.532
1783581248.3482373,47.7,78.3,12.16,15.529,0.32,0.081
1783581249.3639507,45.8,78.3,12.161,15.529,3.238,0.396
1783581250.379694,50.0,78.4,12.18,15.529,0.227,0.265
1783581251.3941245,48.9,78.5,12.188,15.529,2.033,0.085
1783581252.4099305,55.1,78.6,12.214,15.529,1.0,4.776
1783581253.4272263,54.2,78.8,12.234,15.529,0.203,0.077
1783581254.4470818,58.6,78.9,12.248,15.529,38.692,0.406
1783581255.4601398,49.0,78.5,12.197,15.529,1.107,0.131
1783581256.477031,53.7,76.5,11.875,15.529,1.114,0.0
1783581257.4931102,48.9,76.5,11.881,15.529,0.185,0.035
1783581258.508695,44.1,76.6,11.893,15.529,0.35,0.035
1783581259.5249422,44.3,76.7,11.906,15.529,0.504,0.219
1783581260.536046,47.9,76.8,11.92,15.529,0.448,0.081
1783581261.5459483,45.3,76.9,11.938,15.529,39.709,0.015
1783581262.5609293,52.6,77.0,11.954,15.529,1.548,0.027
1783581263.5770411,57.3,77.3,12.005,15.529,3.107,0.066
1783581264.5895553,57.6,77.2,11.991,15.529,18.333,0.012
1783581265.6043818,56.8,77.5,12.03,15.529,20.535,0.169
1783581266.6172462,46.9,77.7,12.062,15.529,3.442,0.054
1783581267.630185,46.4,77.9,12.103,15.529,1.56,0.154
1783581268.6452413,48.1,78.4,12.171,15.529,13.73,0.085
1783581269.6556628,52.7,78.6,12.201,15.529,39.816,0.108
1783581270.6664276,51.2,78.7,12.215,15.529,0.622,43.902
1783581271.6764078,45.9,78.9,12.255,15.529,0.743,0.031
1783581272.6858113,51.9,79.1,12.284,15.529,0.101,0.139
1783581273.7020686,64.5,79.0,12.269,15.529,0.635,0.12
1783581274.718165,50.4,79.3,12.31,15.529,0.431,0.192
1783581275.7293642,52.0,79.3,12.309,15.529,0.591,0.089
1783581276.7410822,57.2,79.6,12.369,15.529,76.226,0.336
1783581277.7532055,71.2,82.5,12.817,15.529,213.404,0.1
1783581278.7637305,48.0,82.7,12.846,15.529,32.015,0.24
1783581279.7746043,59.2,82.8,12.866,15.529,6.012,0.046
1783581280.791203,49.7,82.8,12.866,15.529,0.081,0.05
1783581281.8016884,50.2,83.0,12.884,15.529,4.005,0.058
1783581282.8189967,58.7,83.2,12.914,15.529,2.722,1.033
1783581283.8351343,63.1,83.6,12.975,15.529,0.189,0.027
1783581284.846068,51.3,83.0,12.893,15.529,16.51,75.935
1783581285.8587995,49.1,83.2,12.913,15.529,19.28,50.853
1783581286.8739438,50.4,83.2,12.917,15.529,5.075,0.069
1783581287.8855968,47.9,83.3,12.933,15.529,0.0,0.0
1783581288.901065,51.5,83.4,12.949,15.529,0.235,0.151
1783581289.9122338,47.6,83.4,12.956,15.529,0.0,0.143
1783581290.9277837,49.4,83.5,12.975,15.529,0.123,0.227
1783581291.9392653,46.9,83.6,12.977,15.529,27.484,0.127
1783581292.9492562,45.1,83.7,12.998,15.529,10.249,0.104
1783581293.959042,44.4,83.9,13.029,15.529,0.461,0.086
1783581294.9748201,37.1,83.7,12.993,15.529,0.215,0.204
1783581295.9900827,49.9,83.6,12.985,15.529,1.15,11.035
1783581297.00371,54.4,83.8,13.011,15.529,0.262,7.118
1783581298.019496,53.3,83.9,13.025,15.529,0.177,13.621
1783581299.034024,48.5,83.8,13.015,15.529,34.291,13.65
1783581300.0434318,55.4,84.0,13.051,15.529,5.453,107.814
1783581301.0529768,49.7,84.0,13.042,15.529,0.874,8.756
1783581302.068139,35.8,83.4,12.956,15.529,1.962,0.108
1783581303.0825381,43.6,83.6,12.981,15.529,0.489,0.0
1783581304.1007273,52.7,83.5,12.961,15.529,1.316,0.564
1783581305.116979,39.6,83.5,12.968,15.529,0.196,0.208
1783581306.1281266,38.6,83.5,12.963,15.529,30.625,0.093
1783581307.137686,39.3,83.6,12.979,15.529,8.745,0.0
1783581308.1530066,38.4,83.7,13.002,15.529,0.081,0.054
1783581309.1620991,36.6,83.8,13.007,15.529,0.419,0.043
1783581310.1774867,42.2,83.8,13.019,15.529,0.292,0.273
1783581311.1894586,45.1,84.0,13.044,15.529,0.313,0.077
1783581312.1997387,44.4,84.1,13.057,15.529,19.967,0.302
1783581313.2101657,39.7,84.6,13.143,15.529,17.725,3.112
1783581314.2376785,46.7,85.0,13.193,15.529,0.244,0.202
1783581315.2544699,41.7,85.1,13.211,15.529,0.081,104.58
1783581316.2684038,41.9,85.0,13.205,15.529,0.347,0.042
1783581317.2842834,41.5,85.0,13.207,15.529,1.08,0.069
1783581318.3183658,47.9,85.7,13.304,15.529,39.066,0.132
1783581319.3355305,41.3,86.1,13.37,15.529,39.851,0.058
1783581320.3455503,43.1,86.5,13.433,15.529,17.957,0.255
1783581321.3599946,38.6,86.8,13.476,15.529,0.304,0.096
