timestamp,cpu_percent,memory_percent,memory_used_gb,memory_total_gb,disk_read_mb_s,disk_write_mb_s
1783585408.8931968,0.0,91.0,14.129,15.529,269531.25,0.0
1783585409.9050553,42.1,91.7,14.235,15.529,154.606,39.922
1783585410.914223,38.8,91.5,14.207,15.529,82.914,42.509
1783585411.9233274,48.9,91.1,14.154,15.529,49.866,65.935
1783585412.9351861,64.7,90.4,14.04,15.529,50.719,89.783
1783585413.9456332,60.3,89.8,13.953,15.529,49.017,71.638
1783585414.9571881,44.0,89.1,13.837,15.529,52.642,78.056
1783585415.965995,52.4,88.8,13.784,15.529,29.126,86.597
1783585416.975631,43.2,88.5,13.738,15.529,18.927,83.837
1783585417.9855702,60.3,88.6,13.752,15.529,55.855,59.143
1783585419.00263,90.8,88.8,13.792,15.529,46.188,70.374
1783585420.0253735,85.2,88.6,13.758,15.529,39.439,86.498
1783585421.0429344,94.1,88.7,13.782,15.529,70.777,42.661
1783585422.0619214,91.9,89.0,13.823,15.529,45.644,49.835
1783585423.0775678,93.5,89.2,13.854,15.529,34.831,55.122
1783585424.0991912,89.0,88.8,13.796,15.529,16.911,86.459
1783585425.116718,88.9,88.5,13.744,15.529,28.706,57.051
1783585426.1358829,82.9,88.5,13.75,15.529,51.556,61.85
1783585427.1765404,75.8,89.0,13.823,15.529,82.767,28.351
1783585428.1904948,85.4,89.4,13.881,15.529,66.005,48.175
1783585429.2053792,57.1,88.6,13.766,15.529,12.874,144.952
1783585430.21716,52.1,88.3,13.718,15.529,20.587,86.289
1783585431.2271252,67.6,88.1,13.678,15.529,15.993,102.053
1783585432.2422135,60.2,87.4,13.567,15.529,24.909,115.9
1783585433.3526719,69.4,87.4,13.58,15.529,371.455,71.494
1783585434.371089,52.9,86.4,13.41,15.529,14.671,126.856
1783585435.3807702,46.9,83.9,13.035,15.529,10.767,112.18
1783585436.3893406,55.0,82.3,12.788,15.529,6.949,105.715
1783585437.3991406,54.8,82.0,12.727,15.529,33.388,67.0
1783585438.4122534,56.9,82.0,12.731,15.529,61.745,3.243
1783585439.423675,65.7,82.0,12.728,15.529,68.452,2.403
1783585440.4382536,63.0,82.4,12.8,15.529,71.65,1.971
1783585441.4534621,63.8,82.3,12.777,15.529,91.27,0.15
1783585442.4713292,74.4,82.3,12.786,15.529,66.294,1.965
1783585443.485952,64.9,82.3,12.782,15.529,19.65,4.135
1783585444.5160594,67.7,82.4,12.793,15.529,22.597,15.575
1783585445.5318875,76.5,82.7,12.838,15.529,11.275,0.035
1783585446.5502906,58.4,82.8,12.859,15.529,12.658,1.216
1783585447.5660822,92.8,83.1,12.909,15.529,22.017,0.646
1783585448.588739,94.5,83.4,12.956,15.529,51.636,0.374
1783585449.6108406,96.5,83.6,12.99,15.529,50.081,0.088
1783585450.6295924,94.3,84.0,13.049,15.529,47.58,0.299
1783585451.6461837,95.3,84.2,13.071,15.529,79.386,17.33
1783585452.664295,98.1,83.7,13.005,15.529,14.876,2.137
1783585453.681786,96.1,83.9,13.031,15.529,23.219,0.104
1783585454.699018,90.0,84.2,13.068,15.529,38.583,0.12
1783585455.7163823,92.9,84.8,13.175,15.529,65.3,0.077
1783585456.7335927,92.3,85.4,13.259,15.529,55.709,0.142
1783585457.7515554,92.2,86.4,13.416,15.529,72.531,0.261
1783585458.8022003,98.1,86.6,13.445,15.529,38.865,0.692
1783585459.8256478,97.7,88.3,13.715,15.529,298.904,1.249
1783585460.8515759,96.8,88.6,13.753,15.529,97.859,0.442
1783585461.889325,98.5,88.0,13.66,15.529,61.413,0.11
1783585462.9071155,98.5,88.2,13.696,15.529,33.183,0.702
1783585463.9249525,93.4,88.2,13.693,15.529,29.294,0.357
1783585464.9476726,99.0,88.1,13.677,15.529,62.432,9.759
1783585465.9660947,95.8,88.2,13.702,15.529,31.494,48.528
1783585466.9854434,92.8,87.9,13.651,15.529,20.031,49.266
1783585468.0031178,91.5,87.1,13.533,15.529,7.911,134.624
1783585469.020463,85.1,86.2,13.392,15.529,5.653,117.305
1783585470.0589056,93.0,86.1,13.365,15.529,56.982,57.065
1783585471.0797884,92.6,86.2,13.394,15.529,53.775,33.06
1783585472.0981972,86.0,86.7,13.47,15.529,11.15,23.827
1783585473.116101,92.5,87.1,13.52,15.529,33.305,1.896
1783585474.135196,92.3,87.0,13.515,15.529,58.772,0.107
1783585475.154576,96.0,87.1,13.521,15.529,22.403,0.089
1783585476.171225,92.4,87.3,13.554,15.529,27.49,0.457
1783585477.1872747,88.3,87.4,13.571,15.529,12.595,0.077
