timestamp,cpu_percent,memory_percent,memory_used_gb,memory_total_gb,disk_read_mb_s,disk_write_mb_s
1783589539.1664162,41.7,95.5,14.835,15.529,31250.0,0.0
1783589540.1769323,42.8,96.0,14.911,15.529,156.231,3.985
1783589541.1885555,46.5,96.1,14.928,15.529,129.87,2.996
1783589542.2054079,67.8,95.5,14.823,15.529,52.525,3.058
1783589543.2210908,52.5,94.9,14.734,15.529,42.883,0.716
1783589544.237182,64.7,95.1,14.772,15.529,138.028,1.968
1783589545.2527204,60.8,95.5,14.826,15.529,217.381,1.973
1783589546.2680821,63.2,95.8,14.88,15.529,142.815,2.104
1783589547.2850668,61.7,96.1,14.918,15.529,134.117,0.0
1783589548.3024435,59.1,96.6,15.0,15.529,176.919,1.993
1783589549.3187075,87.0,96.4,14.975,15.529,166.868,2.029
1783589550.3382177,96.5,96.9,15.053,15.529,121.429,2.023
1783589551.3548758,97.8,96.8,15.039,15.529,78.932,0.0
1783589552.3713262,97.2,96.8,15.029,15.529,81.158,2.03
1783589553.3880734,98.0,96.8,15.031,15.529,99.911,5.041
1783589554.4043303,99.6,97.1,15.076,15.529,86.169,1.968
1783589555.4205215,99.6,97.3,15.116,15.529,126.53,0.254
1783589556.4706378,100.0,96.7,15.017,15.529,144.983,0.677
1783589557.488886,99.9,96.6,15.002,15.529,102.333,2.755
1783589558.5050879,99.4,96.1,14.928,15.529,66.014,17.824
1783589559.5237298,99.4,96.4,14.972,15.529,86.966,0.035
1783589560.5443559,99.9,96.5,14.984,15.529,156.05,0.069
1783589561.562916,99.8,95.4,14.817,15.529,67.863,131.857
1783589562.5786233,96.1,95.2,14.783,15.529,99.525,87.995
1783589563.6003723,99.8,95.8,14.879,15.529,154.268,0.122
1783589564.662412,99.3,96.6,14.994,15.529,120.184,0.92
1783589565.6811311,100.0,97.0,15.06,15.529,104.192,0.184
1783589566.766561,99.9,96.8,15.038,15.529,87.444,0.137
1783589567.7936313,100.0,96.5,14.983,15.529,82.979,0.278
1783589568.8260534,100.0,97.3,15.112,15.529,156.493,0.991
1783589569.8507204,100.0,97.8,15.19,15.529,92.716,0.274
1783589570.8761868,100.0,97.9,15.209,15.529,90.759,1.131
1783589571.8944926,99.9,98.1,15.228,15.529,85.87,61.265
1783589572.9218311,99.3,97.1,15.081,15.529,71.634,84.362
1783589573.9411974,99.9,96.7,15.017,15.529,93.877,58.235
1783589574.9636326,95.7,95.9,14.896,15.529,210.709,2.269
1783589575.981404,73.3,96.5,14.99,15.529,124.848,1.965
1783589577.0021045,64.7,95.8,14.884,15.529,89.106,1.959
1783589578.019377,57.6,95.7,14.855,15.529,46.652,0.1
1783589579.034778,55.1,94.6,14.686,15.529,58.667,201.614
