timestamp,cpu_percent,memory_percent,memory_used_gb,memory_total_gb,disk_read_mb_s,disk_write_mb_s
1783583023.0009851,3.9,92.5,14.364,15.529,458007.812,6000000.0
1783583024.0283403,48.9,92.8,14.413,15.529,4.985,5.947
1783583025.0441172,59.5,92.8,14.411,15.529,5.482,5.146
1783583026.0547113,59.2,92.9,14.426,15.529,45.586,4.039
1783583027.0689003,68.1,92.9,14.42,15.529,19.629,7.268
1783583028.0875006,71.6,90.2,14.006,15.529,17.444,3.076
1783583029.1001205,54.9,89.3,13.87,15.529,57.547,3.422
1783583030.1116734,60.9,88.9,13.8,15.529,4.32,0.02
1783583031.1229258,65.2,88.6,13.764,15.529,15.146,3.14
1783583032.13745,58.8,87.8,13.637,15.529,1.17,2.957
1783583033.1515331,67.5,86.7,13.456,15.529,0.538,3.07
1783583034.1635685,54.3,85.4,13.255,15.529,9.241,0.0
1783583035.1723504,59.7,82.7,12.844,15.529,1.523,51.536
1783583036.1824598,56.8,80.8,12.55,15.529,1.365,188.628
1783583037.192563,68.1,80.5,12.496,15.529,0.22,2.111
1783583038.202709,67.5,80.3,12.475,15.529,1.787,0.201
1783583039.2211661,73.1,80.1,12.443,15.529,2.102,2.14
1783583040.2408545,78.3,80.1,12.434,15.529,6.537,2.161
1783583041.2554064,72.3,80.5,12.499,15.529,6.776,2.314
1783583042.277431,73.5,80.4,12.485,15.529,147.182,0.203
1783583043.2954485,88.2,81.6,12.669,15.529,51.272,2.137
1783583044.315868,89.8,82.0,12.738,15.529,40.827,2.079
1783583045.3371701,89.2,83.1,12.906,15.529,72.989,0.999
1783583046.3556561,71.7,83.7,13.004,15.529,87.78,0.115
1783583047.3756578,77.8,84.1,13.06,15.529,82.498,1.49
1783583048.396102,81.5,84.4,13.112,15.529,86.915,2.079
1783583049.4127934,71.2,84.8,13.167,15.529,78.229,18.323
1783583050.4309015,74.4,85.3,13.244,15.529,90.614,0.054
1783583051.4500136,74.6,85.8,13.318,15.529,80.876,0.33
1783583052.4684925,70.1,86.1,13.368,15.529,67.522,0.1
1783583053.488212,75.7,86.6,13.452,15.529,70.837,0.092
1783583054.5226336,76.5,87.2,13.535,15.529,73.214,0.0
1783583055.540976,89.3,87.6,13.608,15.529,53.519,0.227
1783583056.560882,68.3,87.7,13.62,15.529,56.068,81.648
1783583057.5798936,76.1,88.0,13.672,15.529,73.789,1.127
1783583058.5996287,77.3,88.3,13.717,15.529,49.526,0.406
1783583059.6144278,76.7,88.7,13.776,15.529,86.08,1.405
1783583060.6359675,76.4,89.1,13.842,15.529,121.742,0.092
1783583061.656658,81.5,89.6,13.908,15.529,75.148,0.134
1783583062.6769395,76.2,87.8,13.639,15.529,9.12,273.454
1783583063.6901772,72.2,84.8,13.175,15.529,1.642,481.775
1783583064.7040918,77.5,84.9,13.188,15.529,7.756,0.039
1783583065.7243922,79.8,84.2,13.073,15.529,14.912,0.582
1783583066.7442088,74.7,82.7,12.846,15.529,2.011,0.004
1783583067.7630773,76.7,81.0,12.577,15.529,0.115,0.245
1783583068.776739,65.2,81.1,12.595,15.529,2.946,0.131
1783583069.794261,64.4,81.3,12.622,15.529,0.196,0.104
1783583070.8062074,61.1,81.5,12.662,15.529,0.278,0.0
1783583071.8169575,63.8,81.7,12.689,15.529,0.321,0.077
1783583072.8351908,63.1,81.9,12.723,15.529,0.0,0.265
1783583073.8499043,68.3,82.0,12.728,15.529,0.123,0.077
1783583074.867316,71.9,82.2,12.765,15.529,4.916,0.315
1783583075.8865018,63.2,82.4,12.801,15.529,74.873,0.376
1783583076.9036512,66.8,82.9,12.871,15.529,0.346,0.008
1783583077.923238,67.1,82.6,12.821,15.529,0.939,0.115
1783583078.9419513,63.1,82.6,12.833,15.529,1.15,0.015
1783583079.9593403,66.2,82.7,12.85,15.529,0.611,0.108
1783583080.976408,65.6,82.8,12.862,15.529,0.004,0.108
1783583081.993487,63.6,82.7,12.838,15.529,2.109,0.111
1783583083.0110557,62.8,82.8,12.858,15.529,0.269,0.058
1783583084.0215685,71.2,82.9,12.876,15.529,0.259,0.398
1783583085.0376985,75.6,83.1,12.91,15.529,0.646,0.143
1783583086.055029,67.7,83.2,12.923,15.529,0.357,0.023
1783583087.071893,70.9,83.2,12.918,15.529,0.776,24.831
1783583088.0893385,62.6,83.3,12.931,15.529,1.906,0.292
1783583089.107069,66.9,83.3,12.929,15.529,70.756,0.956
1783583090.1186311,60.8,83.4,12.951,15.529,0.047,0.043
1783583091.1351964,66.3,83.4,12.946,15.529,0.354,0.088
1783583092.1487362,63.1,83.4,12.955,15.529,1.226,0.212
1783583093.165547,62.5,83.5,12.969,15.529,0.0,0.081
1783583094.1830595,67.4,83.6,12.987,15.529,0.073,0.25
1783583095.1984544,71.8,83.8,13.01,15.529,0.762,0.374
1783583096.2157366,65.1,83.9,13.025,15.529,0.553,0.077
1783583097.2343018,65.0,83.9,13.024,15.529,0.061,0.153
1783583098.2512085,62.7,83.9,13.036,15.529,0.192,0.088
1783583099.2642808,65.6,83.8,13.007,15.529,0.0,0.008
1783583100.2810645,67.9,84.0,13.038,15.529,1.66,0.066
1783583101.2950408,65.0,84.0,13.046,15.529,21.866,0.069
1783583102.3073514,60.8,84.0,13.038,15.529,59.818,173.921
1783583103.3240342,52.7,84.0,13.05,15.529,2.017,0.257
1783583104.3403716,58.3,84.4,13.105,15.529,0.688,0.15
1783583105.3571076,66.1,84.4,13.11,15.529,0.523,0.319
1783583106.3740118,57.9,84.5,13.12,15.529,0.284,0.004
1783583107.3906374,53.8,84.6,13.133,15.529,0.023,0.008
1783583108.4079201,56.4,84.4,13.105,15.529,1.639,0.196
1783583109.4234314,66.6,84.5,13.124,15.529,0.231,12.659
1783583110.4412625,64.9,84.5,13.121,15.529,0.469,13.694
1783583111.4589999,72.3,84.6,13.13,15.529,0.188,13.629
1783583112.473322,64.4,84.9,13.189,15.529,0.193,13.945
1783583113.5021012,69.3,84.1,13.057,15.529,11.305,3.379
1783583114.546051,62.1,84.2,13.081,15.529,43.986,0.0
1783583115.5702972,71.7,84.5,13.124,15.529,16.108,0.359
1783583116.5874891,52.7,84.6,13.142,15.529,0.004,0.157
1783583117.6028712,65.4,84.7,13.16,15.529,12.178,56.694
1783583118.6204083,58.2,85.2,13.227,15.529,61.768,0.092
1783583119.639527,57.8,85.9,13.339,15.529,82.21,0.774
1783583120.6511724,69.0,86.4,13.414,15.529,58.75,0.576
1783583121.6682935,63.2,87.0,13.503,15.529,1.997,0.396
1783583122.6864426,57.8,86.6,13.444,15.529,1.485,0.0
1783583123.7041056,61.1,86.7,13.468,15.529,1.063,0.061
1783583124.721492,68.1,87.5,13.596,15.529,44.699,0.088
1783583125.7396815,60.9,87.7,13.623,15.529,0.442,0.116
1783583126.7558372,60.0,87.8,13.632,15.529,16.152,0.004
1783583127.771292,54.3,87.5,13.59,15.529,53.741,0.015
1783583128.7883906,55.1,87.8,13.631,15.529,6.398,0.05
1783583129.805095,56.1,87.8,13.642,15.529,0.173,0.012
1783583130.8189228,57.4,87.9,13.645,15.529,3.273,0.301
1783583131.8356736,61.1,88.1,13.681,15.529,16.215,52.745
1783583132.8538146,59.4,88.2,13.699,15.529,3.357,145.919
1783583133.874706,65.8,88.4,13.735,15.529,14.167,0.195
1783583134.907254,68.9,88.5,13.738,15.529,4.657,0.144
1783583135.9273748,66.5,86.7,13.466,15.529,1.588,247.141
1783583136.9457018,69.9,83.4,12.946,15.529,2.133,516.626
1783583137.963348,55.2,83.6,12.975,15.529,0.664,0.23
1783583138.9811845,61.1,83.5,12.973,15.529,25.423,0.061
1783583139.9992912,58.1,83.6,12.986,15.529,43.799,0.012
1783583141.0168114,54.4,83.7,12.996,15.529,0.73,0.077
1783583142.0329604,55.5,83.8,13.009,15.529,0.265,0.219
1783583143.0504236,54.9,83.9,13.031,15.529,1.209,0.146
1783583144.0672424,57.9,83.8,13.016,15.529,9.788,0.004
1783583145.084429,69.4,84.3,13.086,15.529,24.309,0.046
1783583146.1039624,59.0,84.5,13.124,15.529,5.6,0.123
1783583147.1183412,63.2,84.5,13.119,15.529,3.654,154.671
1783583148.133551,56.3,83.9,13.032,15.529,1.166,34.506
1783583149.1510224,52.5,84.0,13.047,15.529,1.14,0.649
1783583150.1681988,54.6,84.0,13.045,15.529,0.657,0.012
1783583151.1857665,53.6,84.1,13.058,15.529,69.954,0.073
1783583152.200795,56.5,84.1,13.064,15.529,2.074,0.227
1783583153.2162693,54.4,84.5,13.127,15.529,28.573,0.038
1783583154.233844,60.2,84.7,13.149,15.529,4.163,0.065
1783583155.2524617,73.4,85.0,13.197,15.529,3.371,1.032
1783583156.2713776,54.4,85.0,13.205,15.529,0.468,0.265
1783583157.2888956,55.7,85.0,13.207,15.529,14.112,0.246
1783583158.3060133,53.6,85.3,13.241,15.529,6.176,0.027
1783583159.3265157,56.0,85.5,13.284,15.529,0.31,0.004
1783583160.3442216,58.9,85.6,13.29,15.529,1.563,0.039
1783583161.3609693,57.2,85.6,13.299,15.529,2.639,0.1
1783583162.3757367,54.0,85.5,13.274,15.529,33.598,51.062
1783583163.3919756,54.5,85.6,13.286,15.529,34.982,0.127
1783583164.4090323,59.5,85.6,13.299,15.529,1.168,0.161
1783583165.4273188,62.6,85.8,13.326,15.529,0.936,0.403
1783583166.4448807,53.9,85.9,13.342,15.529,0.372,0.004
1783583167.462858,62.2,86.3,13.395,15.529,1.754,0.019
1783583168.4795742,51.2,86.4,13.414,15.529,0.138,0.046
1783583169.4940672,56.0,86.1,13.378,15.529,0.851,0.085
1783583170.5106292,54.5,86.3,13.402,15.529,0.404,0.216
1783583171.527829,54.5,86.1,13.371,15.529,0.621,0.188
1783583172.5426269,53.8,86.2,13.384,15.529,2.233,0.15
1783583173.5597534,68.6,86.3,13.401,15.529,31.887,0.591
1783583174.575267,57.1,86.5,13.427,15.529,19.305,0.0
1783583175.5877166,67.2,86.5,13.426,15.529,18.13,0.116
1783583176.601086,56.1,86.6,13.448,15.529,3.058,0.093
1783583177.6176999,62.2,86.6,13.447,15.529,2.736,157.454
1783583178.6350133,55.2,86.7,13.471,15.529,0.138,0.069
1783583179.6523998,61.4,86.6,13.453,15.529,0.111,0.253
1783583180.6691072,56.6,86.5,13.439,15.529,0.392,0.039
1783583181.6863594,57.6,87.0,13.514,15.529,20.271,0.457
1783583182.705537,57.7,87.1,13.531,15.529,0.441,0.061
1783583183.7231348,56.5,87.3,13.564,15.529,0.802,0.154
1783583184.7410107,66.8,87.6,13.609,15.529,53.236,0.015
1783583185.756753,66.0,88.1,13.686,15.529,91.356,0.174
1783583186.7742298,67.3,88.3,13.707,15.529,37.15,0.004
1783583187.7944736,57.4,88.0,13.663,15.529,15.663,0.092
1783583188.8111837,55.7,88.1,13.686,15.529,0.204,0.115
1783583189.8296013,55.5,88.2,13.698,15.529,2.616,0.061
1783583190.8443062,56.4,88.3,13.719,15.529,0.859,0.181
1783583191.8610225,60.2,88.4,13.728,15.529,3.064,0.503
1783583192.8770685,53.6,88.4,13.734,15.529,10.192,51.506
1783583193.894446,61.0,88.6,13.753,15.529,16.402,0.134
1783583194.9120743,66.4,88.4,13.729,15.529,1.523,0.092
1783583195.9703808,58.8,88.6,13.761,15.529,3.079,0.167
1783583196.9879327,55.6,88.4,13.732,15.529,5.354,0.023
1783583198.001269,64.1,88.4,13.73,15.529,44.047,0.12
1783583199.013653,55.5,88.5,13.743,15.529,22.725,0.042
1783583200.0301704,52.1,88.6,13.756,15.529,0.469,0.081
1783583201.0477827,55.9,88.7,13.773,15.529,0.684,0.066
1783583202.0650377,58.2,89.0,13.823,15.529,0.276,0.407
1783583203.0772843,54.6,88.8,13.787,15.529,0.394,0.104
1783583204.0939155,60.0,89.0,13.827,15.529,0.231,0.004
1783583205.110932,65.5,89.0,13.818,15.529,0.711,0.027
1783583206.1281216,57.9,89.1,13.832,15.529,2.748,0.066
1783583207.1575804,61.2,89.1,13.832,15.529,1.412,0.429
1783583208.175071,55.1,89.1,13.83,15.529,10.988,208.567
1783583209.1862054,56.8,89.2,13.845,15.529,24.616,0.877
1783583210.2027597,57.3,89.1,13.837,15.529,32.178,0.127
1783583211.2167258,55.4,89.3,13.866,15.529,7.497,0.02
1783583212.233084,66.0,89.7,13.931,15.529,398.427,0.092
1783583213.2503672,69.0,88.2,13.699,15.529,0.411,1.137
1783583214.2684193,65.3,88.1,13.681,15.529,5.31,0.027
1783583215.282122,62.5,88.2,13.695,15.529,1.965,0.64
1783583216.2996387,54.2,88.4,13.721,15.529,1.398,0.192
1783583217.3160436,57.6,88.4,13.722,15.529,6.068,0.054
1783583218.333505,59.8,88.6,13.759,15.529,31.523,0.184
1783583219.3503592,53.9,88.7,13.77,15.529,0.434,0.146
1783583220.3680239,60.7,88.8,13.791,15.529,15.093,0.219
1783583221.381078,59.0,88.5,13.741,15.529,48.248,0.178
1783583222.394329,54.9,88.7,13.773,15.529,3.458,0.039
1783583223.410369,51.8,88.8,13.791,15.529,1.119,153.114
1783583224.42333,56.9,88.9,13.812,15.529,0.247,0.05
1783583225.4363909,64.5,89.1,13.832,15.529,1.176,0.077
1783583226.4546375,56.9,89.2,13.855,15.529,0.679,0.027
1783583227.4706693,55.3,89.2,13.85,15.529,0.3,0.015
1783583228.4833636,57.4,89.3,13.867,15.529,1.007,0.69
1783583229.495829,54.8,89.4,13.882,15.529,0.988,0.019
1783583230.510972,54.6,89.2,13.851,15.529,9.861,0.027
1783583231.52679,55.8,89.3,13.868,15.529,11.53,0.143
1783583232.538535,53.0,89.3,13.871,15.529,36.319,0.031
1783583233.5517554,57.9,89.5,13.897,15.529,0.127,0.127
1783583234.5935712,58.3,89.6,13.919,15.529,0.457,0.0
1783583235.6099527,67.1,89.8,13.942,15.529,1.718,0.019
1783583236.62669,57.7,89.9,13.962,15.529,3.102,0.058
1783583237.643725,58.8,89.9,13.966,15.529,3.484,12.736
1783583238.6571777,56.0,89.7,13.929,15.529,1.326,40.934
1783583239.673947,51.7,89.9,13.958,15.529,0.0,1.587
1783583240.6912146,60.1,89.9,13.966,15.529,0.96,0.042
1783583241.7055938,53.2,90.1,13.985,15.529,14.205,0.224
1783583242.7221448,53.3,89.8,13.947,15.529,17.819,0.115
1783583243.7330208,49.0,90.0,13.977,15.529,1.428,0.077
1783583244.7434323,51.6,90.1,13.991,15.529,40.925,0.035
1783583245.760006,43.2,90.2,14.007,15.529,7.246,0.646
1783583246.775595,43.7,90.0,13.979,15.529,8.274,0.024
1783583247.7861238,36.3,90.2,14.003,15.529,0.7,0.151
1783583248.8015635,42.3,90.4,14.035,15.529,1.997,0.104
1783583249.8188617,62.2,90.5,14.053,15.529,1.056,0.038
1783583250.8361473,55.2,90.4,14.044,15.529,44.826,0.054
1783583251.8461602,60.6,90.6,14.069,15.529,8.576,0.089
1783583252.8631446,51.5,90.7,14.081,15.529,1.36,0.019
1783583253.8741922,60.9,90.9,14.121,15.529,1.001,218.589
1783583254.890819,59.6,91.1,14.141,15.529,0.353,0.119
1783583255.910232,59.5,90.9,14.123,15.529,0.338,0.181
1783583256.9275594,57.0,91.0,14.126,15.529,0.664,0.307
1783583257.9438581,60.8,91.1,14.149,15.529,0.267,0.015
1783583258.958016,40.8,91.2,14.158,15.529,23.548,0.065
1783583259.967555,36.8,91.3,14.176,15.529,0.704,0.046
1783583260.9828832,35.0,91.4,14.192,15.529,0.201,0.108
1783583261.9914641,27.9,91.8,14.263,15.529,0.604,0.085
1783583263.0057015,45.4,91.6,14.224,15.529,1.032,0.0
1783583264.021939,54.9,91.7,14.239,15.529,0.838,0.55
1783583265.0353456,87.3,91.7,14.246,15.529,1.245,0.131
1783583266.0554466,73.1,91.8,14.26,15.529,1.226,0.046
1783583267.0745986,87.4,91.8,14.26,15.529,5.801,1.368
1783583268.095747,71.4,91.9,14.271,15.529,1.84,16.64
1783583269.1146426,73.8,92.0,14.284,15.529,0.951,126.378
1783583270.131254,58.1,92.0,14.281,15.529,0.768,0.711
1783583271.1482406,64.6,92.2,14.323,15.529,0.872,0.081
1783583272.1641705,64.2,91.9,14.275,15.529,3.983,0.115
1783583273.1811788,56.5,92.1,14.305,15.529,0.0,0.131
1783583274.1989353,63.6,92.1,14.298,15.529,0.434,0.319
1783583275.2151167,64.4,92.3,14.336,15.529,1.526,0.784
1783583276.2294474,55.5,92.5,14.361,15.529,0.578,0.151
1783583277.2467725,60.7,92.4,14.354,15.529,0.664,0.131
1783583278.2633276,57.9,92.6,14.382,15.529,0.599,0.027
1783583279.2769172,57.5,92.8,14.404,15.529,0.123,0.0
1783583280.2938159,64.2,93.0,14.435,15.529,59.115,0.423
1783583281.3115623,60.3,93.1,14.465,15.529,0.664,0.043
1783583282.328661,71.0,93.5,14.525,15.529,3.062,0.442
1783583283.3443003,70.7,93.3,14.494,15.529,0.881,0.154
1783583284.3607473,70.5,93.5,14.512,15.529,35.704,102.148
1783583285.3779747,72.5,93.7,14.544,15.529,1.114,0.419
